method,male_cutoff_hz,female_cutoff_hz,male_si_sdr_db,female_si_sdr_db,avg_si_sdr_db,min_si_sdr_db,male_snr_db,female_snr_db,male_corr,female_corr,avg_corr,male_spectral_l1,female_spectral_l1,reconstruction_error,balanced_score
Chebyshev-I,800.0,1100.0,0.597287184032136,-5.8191142488100835,-2.610913532388974,-5.8191142488100835,2.9623512808562897,0.9607213265851143,0.7309777848492451,0.4555506666125043,0.5932642257308747,nan,nan,0.19679208437564624,-4.72752637408356
Chebyshev-I,1250.0,1350.0,1.2077187811681152,-6.2776658608568265,-2.534973539844356,-6.2776658608568265,3.3696153366023402,0.8567654689809194,0.7543721185758427,0.4366889624242101,0.5955305405000264,nan,nan,0.12550421249794044,-4.7337538142685975
Chebyshev-I,750.0,1050.0,0.6476834360595298,-5.827781520017701,-2.5900490419790856,-5.827781520017701,3.028279306065768,0.972331491926939,0.7329493204858791,0.4551904964656692,0.5940699084757741,nan,nan,0.21107330364593926,-4.737946592328267
Chebyshev-I,850.0,1250.0,0.8643489388386393,-5.91523535929425,-2.5254432102278055,-5.91523535929425,3.166060668915426,0.9410251939936523,0.741344949867729,0.45156399364971356,0.5964544717587212,nan,nan,0.22566714257942458,-4.741486231516338
Chebyshev-I,1200.0,1350.0,1.2529567073996453,-6.2776658608568265,-2.5123545767285904,-6.2776658608568265,3.4095408238078995,0.8567654689809194,0.7560620571007278,0.4366889624242101,0.596375509762469,nan,nan,0.1417458779138343,-4.741928243459734
Chebyshev-I,700.0,1000.0,0.7453266725668641,-5.818896116586557,-2.5367847220098465,-5.818896116586557,3.141641749799425,0.9807848398036721,0.7367492498410951,0.45555973289387014,0.5961544913674827,nan,nan,0.2506460592726992,-4.755215916113559
Chebyshev-I,1150.0,1350.0,1.2551302890653924,-6.2776658608568265,-2.511267785895717,-6.2776658608568265,3.4131873010671265,0.8567654689809194,0.7561430971063235,0.4366889624242101,0.5964160297652669,nan,nan,0.15413911666012917,-4.765546890113856
Chebyshev-I,750.0,1100.0,0.6476834360595298,-5.8191142488100835,-2.585715406375277,-5.8191142488100835,3.028279306065768,0.9607213265851143,0.7329493204858791,0.4555506666125043,0.5942499935491917,nan,nan,0.23106956469427256,-4.76891167307048
Chebyshev-I,650.0,1000.0,0.8900334297552294,-5.818896116586557,-2.4644313434156637,-5.818896116586557,3.3294351968193308,0.9807848398036721,0.7423313776628405,0.45555973289387014,0.5989455552783554,nan,nan,0.2976770564189651,-4.771342403990162
Chebyshev-I,700.0,1050.0,0.7453266725668641,-5.827781520017701,-2.5412274237254184,-5.827781520017701,3.141641749799425,0.972331491926939,0.7367492498410951,0.4551904964656692,0.5959698731533822,nan,nan,0.26299378366543097,-4.789166004758367
Chebyshev-I,1100.0,1350.0,1.2399171920602359,-6.2776658608568265,-2.518874334398295,-6.2776658608568265,3.400266363731606,0.8567654689809194,0.7555755864667372,0.4366889624242101,0.5961322744454737,nan,nan,0.1649256611104793,-4.79529403815672
Chebyshev-I,650.0,1050.0,0.8900334297552294,-5.827781520017701,-2.4688740451312357,-5.827781520017701,3.3294351968193308,0.972331491926939,0.7423313776628405,0.4551904964656692,0.5987609370642548,nan,nan,0.30816901767929106,-4.8015809663701585
Chebyshev-I,700.0,1100.0,0.7453266725668641,-5.8191142488100835,-2.53689378812161,-5.8191142488100835,3.141641749799425,0.9607213265851143,0.7367492498410951,0.4555506666125043,0.5961499582267997,nan,nan,0.27933321090356483,-4.812817417880182
Chebyshev-I,650.0,1100.0,0.8900334297552294,-5.8191142488100835,-2.464540409527427,-5.8191142488100835,3.3294351968193308,0.9607213265851143,0.7423313776628405,0.4555506666125043,0.5989410221376724,nan,nan,0.32223564241480945,-4.8206867744867425
Chebyshev-I,1050.0,1350.0,1.235172965962004,-6.2776658608568265,-2.521246447447411,-6.2776658608568265,3.4061708197274605,0.8567654689809194,0.7553984623889388,0.4366889624242101,0.5960437124065745,nan,nan,0.17832093032335822,-4.824633813709392
Chebyshev-I,800.0,1150.0,0.597287184032136,-5.8796343077958095,-2.641173561881837,-5.8796343077958095,2.9623512808562897,0.9474033024092637,0.7309777848492451,0.4530385942294264,0.5920081895393358,nan,nan,0.21429605841471894,-4.825566453530508
Chebyshev-I,850.0,1300.0,0.8643489388386393,-6.003594632653371,-2.569622846907366,-6.003594632653371,3.166060668915426,0.9153334843504186,0.741344949867729,0.4479143150947389,0.5946296324812339,nan,nan,0.23365946306510024,-4.849479824401785
Chebyshev-I,1000.0,1350.0,1.2660797144179265,-6.2776658608568265,-2.5057930732194498,-6.2776658608568265,3.4355235800936894,0.8567654689809194,0.7565511157624435,0.4366889624242101,0.5966200390933268,nan,nan,0.20110816162431377,-4.853602248709837
Chebyshev-I,750.0,1150.0,0.6476834360595298,-5.8796343077958095,-2.61597543586814,-5.8796343077958095,3.028279306065768,0.9474033024092637,0.7329493204858791,0.4530385942294264,0.5929939573576528,nan,nan,0.2461874581515932,-4.862179591353925
Chebyshev-I,800.0,1200.0,0.597287184032136,-5.898610863992565,-2.6506618399802147,-5.898610863992565,2.9623512808562897,0.9441824307943091,0.7309777848492451,0.4522522920115208,0.591615038430383,nan,nan,0.22333393011662533,-4.8634050553489825
Chebyshev-I,950.0,1350.0,1.2679722209627426,-6.2776658608568265,-2.504846819947042,-6.2776658608568265,3.4398269470682012,0.8567654689809194,0.7566216006493205,0.4366889624242101,0.5966552815367653,nan,nan,0.21792270605241063,-4.886214599406745
Chebyshev-I,800.0,1250.0,0.597287184032136,-5.91523535929425,-2.6589740876310572,-5.91523535929425,2.9623512808562897,0.9410251939936523,0.7309777848492451,0.45156399364971356,0.5912708892494793,nan,nan,0.2299118262387841,-4.893873641256792
Chebyshev-I,750.0,1200.0,0.6476834360595298,-5.898610863992565,-2.625463713966518,-5.898610863992565,3.028279306065768,0.9441824307943091,0.7329493204858791,0.4522522920115208,0.5926008062486999,nan,nan,0.25410857312380203,-4.897784679713006
Chebyshev-I,700.0,1150.0,0.7453266725668641,-5.8796343077958095,-2.567153817614473,-5.8796343077958095,3.141641749799425,0.9474033024092637,0.7367492498410951,0.4530385942294264,0.5948939220352607,nan,nan,0.2919768726323772,-4.90113687270661
Chebyshev-I,650.0,1150.0,0.8900334297552294,-5.8796343077958095,-2.49480043902029,-5.8796343077958095,3.3294351968193308,0.9474033024092637,0.7423313776628405,0.4530385942294264,0.5976849859461335,nan,nan,0.3332595949994681,-4.905766811024865
Chebyshev-I,600.0,1000.0,0.763312943466572,-5.818896116586557,-2.5277915865599923,-5.818896116586557,3.3109193170438904,0.9807848398036721,0.7374463100114975,0.45555973289387014,0.5965030214526839,nan,nan,0.3389897392675543,-4.922213080483012
Chebyshev-I,750.0,1250.0,0.6476834360595298,-5.91523535929425,-2.6337759616173604,-5.91523535929425,3.028279306065768,0.9410251939936523,0.7329493204858791,0.45156399364971356,0.5922566570677963,nan,nan,0.25991507618340315,-4.926710479495698
Chebyshev-I,700.0,1200.0,0.7453266725668641,-5.898610863992565,-2.5766420957128506,-5.898610863992565,3.141641749799425,0.9441824307943091,0.7367492498410951,0.4522522920115208,0.5945007709263079,nan,nan,0.29869183842758046,-4.934329662711679
Chebyshev-I,650.0,1200.0,0.8900334297552294,-5.898610863992565,-2.504288717118668,-5.898610863992565,3.3294351968193308,0.9441824307943091,0.7423313776628405,0.4522522920115208,0.5972918348371806,nan,nan,0.33915991028864473,-4.937330300017879
Chebyshev-I,600.0,1050.0,0.763312943466572,-5.827781520017701,-2.532234288275564,-5.827781520017701,3.3109193170438904,0.972331491926939,0.7374463100114975,0.4551904964656692,0.5963184032385833,nan,nan,0.34824525233286235,-4.949978746472974
Chebyshev-I,700.0,1250.0,0.7453266725668641,-5.91523535929425,-2.5849543433636932,-5.91523535929425,3.141641749799425,0.9410251939936523,0.7367492498410951,0.45156399364971356,0.5941566217454044,nan,nan,0.30364957402356674,-4.961557927567142
Chebyshev-I,650.0,1250.0,0.8900334297552294,-5.91523535929425,-2.5126009647695104,-5.91523535929425,3.3294351968193308,0.9410251939936523,0.7423313776628405,0.45156399364971356,0.596947685656277,nan,nan,0.3435349305059348,-4.963393134115951
Chebyshev-I,600.0,1100.0,0.763312943466572,-5.8191142488100835,-2.5279006526717556,-5.8191142488100835,3.3109193170438904,0.9607213265851143,0.7374463100114975,0.4555506666125043,0.5964984883120009,nan,nan,0.3607552297537712,-4.965971259960338
Chebyshev-I,800.0,1300.0,0.597287184032136,-6.003594632653371,-2.7031537243106176,-6.003594632653371,2.9623512808562897,0.9153334843504186,0.7309777848492451,0.4479143150947389,0.589446049971992,nan,nan,0.23776739678034525,-5.001593734254009
Chebyshev-I,900.0,1350.0,1.0949222482294005,-6.2776658608568265,-2.591371806313713,-6.2776658608568265,3.335570813648445,0.8567654689809194,0.7501313527331862,0.4366889624242101,0.5934101575786982,nan,nan,0.2355574116086804,-5.014499244802091
Chebyshev-I,750.0,1300.0,0.6476834360595298,-6.003594632653371,-2.6779555982969208,-6.003594632653371,3.028279306065768,0.9153334843504186,0.7329493204858791,0.4479143150947389,0.590431817790309,nan,nan,0.2668922008936129,-5.0326736808302135
Chebyshev-I,600.0,1150.0,0.763312943466572,-5.8796343077958095,-2.558160682164619,-5.8796343077958095,3.3109193170438904,0.9474033024092637,0.7374463100114975,0.4530385942294264,0.595242452120462,nan,nan,0.37063643352748266,-5.048765798876564
Chebyshev-I,700.0,1300.0,0.7453266725668641,-6.003594632653371,-2.6291339800432536,-6.003594632653371,3.141641749799425,0.9153334843504186,0.7367492498410951,0.4479143150947389,0.5923317824679171,nan,nan,0.30964402127124874,-5.065555773976603
Chebyshev-I,650.0,1300.0,0.8900334297552294,-6.003594632653371,-2.556780601449071,-6.003594632653371,3.3294351968193308,0.9153334843504186,0.7423313776628405,0.4479143150947389,0.5951228463787896,nan,nan,0.3488450638055208,-5.0660223526292185
Chebyshev-I,1250.0,1400.0,1.2077187811681152,-6.573891267577043,-2.683086243204464,-6.573891267577043,3.3696153366023402,0.8055263343976993,0.7543721185758427,0.42472570907155266,0.5895489138236977,nan,nan,0.13902203192892554,-5.068978113203441
Chebyshev-I,600.0,1200.0,0.763312943466572,-5.898610863992565,-2.5676489602629964,-5.898610863992565,3.3109193170438904,0.9441824307943091,0.7374463100114975,0.4522522920115208,0.5948493010115091,nan,nan,0.37595108064725674,-5.0791579515307745
Chebyshev-I,1200.0,1400.0,1.2529567073996453,-6.573891267577043,-2.6604672800886986,-6.573891267577043,3.4095408238078995,0.8055263343976993,0.7560620571007278,0.42472570907155266,0.5903938830861403,nan,nan,0.15878460874460548,-5.084194365194151
Chebyshev-I,1300.0,1400.0,1.0841783227783732,-6.573891267577043,-2.7448564723993347,-6.573891267577043,3.2667470173902595,0.8055263343976993,0.7497254209306236,0.42472570907155266,0.5872255650010881,nan,nan,0.1193330774012715,-5.096017130988222
Chebyshev-I,600.0,1250.0,0.763312943466572,-5.91523535929425,-2.5759612079138394,-5.91523535929425,3.3109193170438904,0.9410251939936523,0.7374463100114975,0.45156399364971356,0.5945051518306055,nan,nan,0.3799028549915785,-5.104374293882911
Chebyshev-I,1150.0,1400.0,1.2551302890653924,-6.573891267577043,-2.6593804892558253,-6.573891267577043,3.4131873010671265,0.8055263343976993,0.7561430971063235,0.42472570907155266,0.5904344030889381,nan,nan,0.17154771744014471,-5.1085527517467595
Chebyshev-I,1100.0,1400.0,1.2399171920602359,-6.573891267577043,-2.6669870377584033,-6.573891267577043,3.400266363731606,0.8055263343976993,0.7555755864667372,0.42472570907155266,0.5901506477691449,nan,nan,0.18183813662907322,-5.1373076492667815
Chebyshev-I,850.0,1350.0,0.8643489388386393,-6.2776658608568265,-2.7066584610090936,-6.2776658608568265,3.166060668915426,0.8567654689809194,0.741344949867729,0.4366889624242101,0.5890169561459696,nan,nan,0.2471027480402298,-5.161662975226028
Chebyshev-I,1050.0,1400.0,1.235172965962004,-6.573891267577043,-2.6693591508075194,-6.573891267577043,3.4061708197274605,0.8055263343976993,0.7553984623889388,0.42472570907155266,0.5900620857302458,nan,nan,0.19428042555474515,-5.16474146424504
Chebyshev-I,1000.0,1400.0,1.2660797144179265,-6.573891267577043,-2.653905776579558,-6.573891267577043,3.4355235800936894,0.8055263343976993,0.7565511157624435,0.42472570907155266,0.5906384124169981,nan,nan,0.21547888618741945,-5.190532357908922
Chebyshev-I,600.0,1300.0,0.763312943466572,-6.003594632653371,-2.6201408445934,-6.003594632653371,3.3109193170438904,0.9153334843504186,0.7374463100114975,0.4479143150947389,0.5926803125531181,nan,nan,0.38471150286826955,-5.206000541550388
Chebyshev-I,950.0,1400.0,1.2679722209627426,-6.573891267577043,-2.65295952330715,-6.573891267577043,3.4398269470682012,0.8055263343976993,0.7566216006493205,0.42472570907155266,0.5906736548604365,nan,nan,0.2312848174944913,-5.22112748236378
Chebyshev-I,1250.0,1450.0,1.2077187811681152,-6.767046397645715,-2.7796638082388,-6.767046397645715,3.3696153366023402,0.7754980428734863,0.7543721185758427,0.4170244532865036,0.5856982859311732,nan,nan,0.14897328454968065,-5.289737004298672
Chebyshev-I,1200.0,1450.0,1.2529567073996453,-6.767046397645715,-2.757044845123035,-6.767046397645715,3.4095408238078995,0.7754980428734863,0.7560620571007278,0.4170244532865036,0.5865432551936157,nan,nan,0.16930891904961265,-5.306099371657886
Chebyshev-I,1300.0,1450.0,1.0841783227783732,-6.767046397645715,-2.841434037433671,-6.767046397645715,3.2667470173902595,0.7754980428734863,0.7497254209306236,0.4170244532865036,0.5833749371085636,nan,nan,0.12575562287862407,-5.30971860779665
Chebyshev-I,800.0,1350.0,0.597287184032136,-6.2776658608568265,-2.8401893384123453,-6.2776658608568265,2.9623512808562897,0.8567654689809194,0.7309777848492451,0.4366889624242101,0.5838333736367276,nan,nan,0.2509940748091996,-5.313343671185702
Chebyshev-I,1150.0,1450.0,1.2551302890653924,-6.767046397645715,-2.7559580542901614,-6.767046397645715,3.4131873010671265,0.7754980428734863,0.7561430971063235,0.4170244532865036,0.5865837751964136,nan,nan,0.18191039536725065,-5.330134493454692
Chebyshev-I,750.0,1350.0,0.6476834360595298,-6.2776658608568265,-2.8149912123986485,-6.2776658608568265,3.028279306065768,0.8567654689809194,0.7329493204858791,0.4366889624242101,0.5848191414550447,nan,nan,0.27874203211201604,-5.341669924141004
Chebyshev-I,900.0,1400.0,1.0949222482294005,-6.573891267577043,-2.7394845096738214,-6.573891267577043,3.335570813648445,0.8055263343976993,0.7501313527331862,0.42472570907155266,0.5874285309023695,nan,nan,0.2479848425428999,-5.347542766743404
Chebyshev-I,1350.0,1450.0,0.9614397531115519,-6.767046397645715,-2.9028033222670815,-6.767046397645715,3.165679392864123,0.7754980428734863,0.7450637491367378,0.4170244532865036,0.5810441012116208,nan,nan,0.11517101545893786,-5.354580349584573
Chebyshev-I,1100.0,1450.0,1.2399171920602359,-6.767046397645715,-2.76356460279274,-6.767046397645715,3.400266363731606,0.7754980428734863,0.7555755864667372,0.4170244532865036,0.5863000198766204,nan,nan,0.1918442603764896,-5.358176282615336
Chebyshev-I,650.0,1350.0,0.8900334297552294,-6.2776658608568265,-2.6938162155507985,-6.2776658608568265,3.3294351968193308,0.8567654689809194,0.7423313776628405,0.4366889624242101,0.5895101700435254,nan,nan,0.35799326079585736,-5.369615327483876
Chebyshev-I,700.0,1350.0,0.7453266725668641,-6.2776658608568265,-2.7661695941449813,-6.2776658608568265,3.141641749799425,0.8567654689809194,0.7367492498410951,0.4366889624242101,0.5867191061326527,nan,nan,0.3199148993802797,-5.371394111068649
Chebyshev-I,1050.0,1450.0,1.235172965962004,-6.767046397645715,-2.7659367158418555,-6.767046397645715,3.4061708197274605,0.7754980428734863,0.7553984623889388,0.4170244532865036,0.5862114578377212,nan,nan,0.20375867683875046,-5.384554352666772
Chebyshev-I,1000.0,1450.0,1.2660797144179265,-6.767046397645715,-2.7504833416138945,-6.767046397645715,3.4355235800936894,0.7754980428734863,0.7565511157624435,0.4170244532865036,0.5867877845244736,nan,nan,0.22410084697416313,-5.408632665336132
Chebyshev-I,950.0,1450.0,1.2679722209627426,-6.767046397645715,-2.7495370883414862,-6.767046397645715,3.4398269470682012,0.7754980428734863,0.7566216006493205,0.4170244532865036,0.586823026967912,nan,nan,0.23935257520006015,-5.43811938362864
Chebyshev-I,1250.0,1500.0,1.2077187811681152,-6.910264520815552,-2.8512728698237186,-6.910264520815552,3.3696153366023402,0.7525287689698251,0.7543721185758427,0.4113666905184547,0.5828694045471488,nan,nan,0.15676206936004244,-5.454190459857282
Chebyshev-I,1200.0,1500.0,1.2529567073996453,-6.910264520815552,-2.8286539067079532,-6.910264520815552,3.4095408238078995,0.7525287689698251,0.7560620571007278,0.4113666905184547,0.5837143738095912,nan,nan,0.17685593236615077,-5.470069284228848
Chebyshev-I,1300.0,1500.0,1.0841783227783732,-6.910264520815552,-2.9130430990185894,-6.910264520815552,3.2667470173902595,0.7525287689698251,0.7497254209306236,0.4113666905184547,0.5805460557245391,nan,nan,0.13296396802796784,-5.473011184033222
Chebyshev-I,1150.0,1500.0,1.2551302890653924,-6.910264520815552,-2.82756711587508,-6.910264520815552,3.4131873010671265,0.7525287689698251,0.7561430971063235,0.4113666905184547,0.5837548938123891,nan,nan,0.18917907524644167,-5.493547739150961
Chebyshev-I,850.0,1400.0,0.8643489388386393,-6.573891267577043,-2.8547711643692018,-6.573891267577043,3.166060668915426,0.8055263343976993,0.741344949867729,0.42472570907155266,0.5830353294696409,nan,nan,0.2589817686291825,-5.493609676476807
Chebyshev-I,600.0,1350.0,0.763312943466572,-6.2776658608568265,-2.7571764586951275,-6.2776658608568265,3.3109193170438904,0.8567654689809194,0.7374463100114975,0.4366889624242101,0.5870676362178538,nan,nan,0.393025846809196,-5.507925810306225
Chebyshev-I,1350.0,1500.0,0.9614397531115519,-6.910264520815552,-2.974412383852,-6.910264520815552,3.165679392864123,0.7525287689698251,0.7450637491367378,0.4113666905184547,0.5782152198275963,nan,nan,0.11994618583590069,-5.513006576276385
Chebyshev-I,1100.0,1500.0,1.2399171920602359,-6.910264520815552,-2.835173664377658,-6.910264520815552,3.400266363731606,0.7525287689698251,0.7555755864667372,0.4113666905184547,0.5834711384925959,nan,nan,0.19883039391949137,-5.521024435639225
Chebyshev-I,1400.0,1500.0,0.8974554691634864,-6.910264520815552,-3.006404525826033,-6.910264520815552,3.113991087648622,0.7525287689698251,0.7426160713202321,0.4113666905184547,0.5769913809193434,nan,nan,0.11379876710280326,-5.535151558600728
Chebyshev-I,1050.0,1500.0,1.235172965962004,-6.910264520815552,-2.837545777426774,-6.910264520815552,3.4061708197274605,0.7525287689698251,0.7553984623889388,0.4113666905184547,0.5833825764536967,nan,nan,0.21038481441416923,-5.546682513755496
Chebyshev-I,900.0,1450.0,1.0949222482294005,-6.767046397645715,-2.836062074708157,-6.767046397645715,3.335570813648445,0.7754980428734863,0.7501313527331862,0.4170244532865036,0.5835779030098449,nan,nan,0.2555319687049427,-5.5634934049212115
Chebyshev-I,1000.0,1500.0,1.2660797144179265,-6.910264520815552,-2.8220924031988126,-6.910264520815552,3.4355235800936894,0.7525287689698251,0.7565511157624435,0.4113666905184547,0.5839589031404491,nan,nan,0.23015946569885226,-5.569625788723395
Chebyshev-I,950.0,1500.0,1.2679722209627426,-6.910264520815552,-2.821146149926405,-6.910264520815552,3.4398269470682012,0.7525287689698251,0.7566216006493205,0.4113666905184547,0.5839941455838876,nan,nan,0.24504115470724785,-5.598372428580901
Chebyshev-I,800.0,1400.0,0.597287184032136,-6.573891267577043,-2.9883020417724535,-6.573891267577043,2.9623512808562897,0.8055263343976993,0.7309777848492451,0.42472570907155266,0.5778517469603989,nan,nan,0.26269871147821977,-5.6449416045966165
Chebyshev-I,750.0,1400.0,0.6476834360595298,-6.573891267577043,-2.9631039157587566,-6.573891267577043,3.028279306065768,0.8055263343976993,0.7329493204858791,0.42472570907155266,0.5788375147787159,nan,nan,0.28932718495164167,-5.67102888989313
Chebyshev-I,1250.0,1550.0,1.2077187811681152,-7.101453694487674,-2.9468674566597794,-7.101453694487674,3.3696153366023402,0.7162077686762633,0.7543721185758427,0.4038852981357712,0.579128708355807,nan,nan,0.16680335388596548,-5.672943594963934
Chebyshev-I,1200.0,1550.0,1.2529567073996453,-7.101453694487674,-2.924248493544014,-7.101453694487674,3.4095408238078995,0.7162077686762633,0.7560620571007278,0.4038852981357712,0.5799736776182495,nan,nan,0.18611550786962802,-5.687259001290609
Chebyshev-I,1300.0,1550.0,1.0841783227783732,-7.101453694487674,-3.00863768585465,-7.101453694487674,3.2667470173902595,0.7162077686762633,0.7497254209306236,0.4038852981357712,0.5768053595331973,nan,nan,0.14379478553132935,-5.693343385094751
Chebyshev-I,650.0,1400.0,0.8900334297552294,-6.573891267577043,-2.8419289189109067,-6.573891267577043,3.3294351968193308,0.8055263343976993,0.7423313776628405,0.42472570907155266,0.5835285433671966,nan,nan,0.36629579357395836,-5.6944090531129525
Chebyshev-I,700.0,1400.0,0.7453266725668641,-6.573891267577043,-2.9142822975050895,-6.573891267577043,3.141641749799425,0.8055263343976993,0.7367492498410951,0.42472570907155266,0.5807374794563239,nan,nan,0.329179139164618,-5.698111250710198
Chebyshev-I,850.0,1450.0,0.8643489388386393,-6.767046397645715,-2.951348729403538,-6.767046397645715,3.166060668915426,0.7754980428734863,0.741344949867729,0.4170244532865036,0.5791847015771163,nan,nan,0.2662195100325011,-5.708941545137165
Chebyshev-I,1150.0,1550.0,1.2551302890653924,-7.101453694487674,-2.9231617027111407,-7.101453694487674,3.4131873010671265,0.7162077686762633,0.7561430971063235,0.4038852981357712,0.5800141976210473,nan,nan,0.1979712070542757,-5.709802568821435
Chebyshev-I,900.0,1500.0,1.0949222482294005,-6.910264520815552,-2.907671136293076,-6.910264520815552,3.335570813648445,0.7525287689698251,0.7501313527331862,0.4113666905184547,0.5807490216258204,nan,nan,0.26087093403098005,-5.723047221511171
Chebyshev-I,1350.0,1550.0,0.9614397531115519,-7.101453694487674,-3.070006970688061,-7.101453694487674,3.165679392864123,0.7162077686762633,0.7450637491367378,0.4038852981357712,0.5744745236362545,nan,nan,0.1302381660543109,-5.73226110276801
Chebyshev-I,1100.0,1550.0,1.2399171920602359,-7.101453694487674,-2.9307682512137188,-7.101453694487674,3.400266363731606,0.7162077686762633,0.7555755864667372,0.4038852981357712,0.5797304423012541,nan,nan,0.20725459295924506,-5.736543399773538
Chebyshev-I,1400.0,1550.0,0.8974554691634864,-7.101453694487674,-3.1019991126620936,-7.101453694487674,3.113991087648622,0.7162077686762633,0.7426160713202321,0.4038852981357712,0.5732506847280017,nan,nan,0.1214866680319616,-5.749197926513851
Chebyshev-I,1050.0,1550.0,1.235172965962004,-7.101453694487674,-2.933140364262835,-7.101453694487674,3.4061708197274605,0.7162077686762633,0.7553984623889388,0.4038852981357712,0.579641880262355,nan,nan,0.21838245744615,-5.7613483658742615
Chebyshev-I,1450.0,1550.0,0.8326622181468059,-7.101453694487674,-3.134395738170434,-7.101453694487674,3.063110151858128,0.7162077686762633,0.7401253939859203,0.4038852981357712,0.5720053460608457,nan,nan,0.1148090917139829,-5.770730076720546
Chebyshev-I,1000.0,1550.0,1.2660797144179265,-7.101453694487674,-2.9176869900348734,-7.101453694487674,3.4355235800936894,0.7162077686762633,0.7565511157624435,0.4038852981357712,0.5802182069491073,nan,nan,0.2375016080016042,-5.782980639383704
Chebyshev-I,950.0,1550.0,1.2679722209627426,-7.101453694487674,-2.9167407367624656,-7.101453694487674,3.4398269470682012,0.7162077686762633,0.7566216006493205,0.4038852981357712,0.5802534493925459,nan,nan,0.2519538070191046,-5.81086829925942
Chebyshev-I,600.0,1400.0,0.763312943466572,-6.573891267577043,-2.9052891620552357,-6.573891267577043,3.3109193170438904,0.8055263343976993,0.7374463100114975,0.42472570907155266,0.5810860095415251,nan,nan,0.40060312152857835,-5.831269019817864
Chebyshev-I,800.0,1450.0,0.597287184032136,-6.767046397645715,-3.0848796068067896,-6.767046397645715,2.9623512808562897,0.7754980428734863,0.7309777848492451,0.4170244532865036,0.5740011190678744,nan,nan,0.2698376190270037,-5.860075805547906
Chebyshev-I,850.0,1500.0,0.8643489388386393,-6.910264520815552,-3.0229577909884564,-6.910264520815552,3.166060668915426,0.7525287689698251,0.741344949867729,0.4113666905184547,0.5763558201930918,nan,nan,0.2713494102534942,-5.868077231517038
Chebyshev-I,750.0,1450.0,0.6476834360595298,-6.767046397645715,-3.0596814807930928,-6.767046397645715,3.028279306065768,0.7754980428734863,0.7329493204858791,0.4170244532865036,0.5749868868861914,nan,nan,0.2958245281910274,-5.884879962225623
Chebyshev-I,650.0,1450.0,0.8900334297552294,-6.767046397645715,-2.938506483945243,-6.767046397645715,3.3294351968193308,0.7754980428734863,0.7423313776628405,0.4170244532865036,0.5796779154746721,nan,nan,0.3714494853888594,-5.905572822596475
Chebyshev-I,700.0,1450.0,0.7453266725668641,-6.767046397645715,-3.0108598625394256,-6.767046397645715,3.141641749799425,0.7754980428734863,0.7367492498410951,0.4170244532865036,0.5768868515637994,nan,nan,0.33490443107600204,-5.910418220386688
Chebyshev-I,900.0,1550.0,1.0949222482294005,-7.101453694487674,-3.003265723129137,-7.101453694487674,3.335570813648445,0.7162077686762633,0.7501313527331862,0.4038852981357712,0.5770083254344787,nan,nan,0.26737636453153607,-5.934728648567089
Chebyshev-I,800.0,1500.0,0.597287184032136,-6.910264520815552,-3.156488668391708,-6.910264520815552,2.9623512808562897,0.7525287689698251,0.7309777848492451,0.4113666905184547,0.57117223768385,nan,nan,0.2749002633271944,-6.019076980086172
Chebyshev-I,600.0,1450.0,0.763312943466572,-6.767046397645715,-3.0018667270895714,-6.767046397645715,3.3109193170438904,0.7754980428734863,0.7374463100114975,0.4170244532865036,0.5772353816490006,nan,nan,0.4053208159284797,-6.041560794471388
Chebyshev-I,750.0,1500.0,0.6476834360595298,-6.910264520815552,-3.1312905423780113,-6.910264520815552,3.028279306065768,0.7525287689698251,0.7329493204858791,0.4113666905184547,0.5721580055021669,nan,nan,0.30044993377566676,-6.043006659332788
Chebyshev-I,650.0,1500.0,0.8900334297552294,-6.910264520815552,-3.0101155455301614,-6.910264520815552,3.3294351968193308,0.7525287689698251,0.7423313776628405,0.4113666905184547,0.5768490340906476,nan,nan,0.37514382152178805,-6.061837380800219
Chebyshev-I,700.0,1500.0,0.7453266725668641,-6.910264520815552,-3.082468924124344,-6.910264520815552,3.141641749799425,0.7525287689698251,0.7367492498410951,0.4113666905184547,0.5740579701797749,nan,nan,0.3389970366101917,-6.067479317392953
Chebyshev-I,1250.0,1600.0,1.2077187811681152,-7.461201987281781,-3.126741603056833,-7.461201987281781,3.3696153366023402,0.6574859120511896,0.7543721185758427,0.3900362532323832,0.5722041859041129,nan,nan,0.182893016407026,-6.07872025770355
Chebyshev-I,850.0,1550.0,0.8643489388386393,-7.101453694487674,-3.118552377824517,-7.101453694487674,3.166060668915426,0.7162077686762633,0.741344949867729,0.4038852981357712,0.5726151240017501,nan,nan,0.27760996600884724,-6.079268909082549
Chebyshev-I,1200.0,1600.0,1.2529567073996453,-7.461201987281781,-3.1041226399410675,-7.461201987281781,3.4095408238078995,0.6574859120511896,0.7560620571007278,0.3900362532323832,0.5730491551665555,nan,nan,0.2008235276462875,-6.090272378541421
Chebyshev-I,1300.0,1600.0,1.0841783227783732,-7.461201987281781,-3.1885118322517036,-7.461201987281781,3.2667470173902595,0.6574859120511896,0.7497254209306236,0.3900362532323832,0.5698808370815034,nan,nan,0.16173521777121258,-6.102821587272013
Chebyshev-I,1150.0,1600.0,1.2551302890653924,-7.461201987281781,-3.103035849108194,-7.461201987281781,3.4131873010671265,0.6574859120511896,0.7561430971063235,0.3900362532323832,0.5730896751693534,nan,nan,0.21191913712643184,-6.111295766663242
